duty,neutral
dwindle,negative
dwindling,negative
dying,negative
dynamic,positive
eager,positive
eagerly,positive
eagerness,positive
earnest,positive
earnestly,positive
earnestness,positive
earsplitting,negative
ease,positive
easier,positive
easiest,positive
easily,positive
easiness,positive
easy,positive
easygoing,positive
ebullience,positive
ebullient,positive
ebulliently,positive
eccentric,negative
eccentricity,negative
eclectic,positive
economical,positive
ecstasies,positive
ecstasy,positive
ecstatic,positive
ecstatically,positive
edgy,negative
edify,positive
educable,positive
educated,positive
educational,positive
effective,positive
effectively,neutral
effectiveness,positive
effectual,positive
efficacious,positive
efficiency,positive
efficient,positive
effigy,negative
effortless,positive
effortlessly,positive
effrontery,negative
effusion,positive
effusive,positive
effusively,positive
effusiveness,positive
egalitarian,positive
ego,negative
egocentric,negative
egomania,negative
egotism,negative
egotistical,negative
egotistically,negative
egregious,negative
egregiously,negative
ejaculate,negative
elaborate,neutral
elan,positive
elate,positive
elated,positive
elatedly,positive
elation,positive
election-rigger,negative
electrification,positive
electrify,positive
elegance,positive
elegant,positive
elegantly,positive
elevate,positive
elevated,positive
eligible,positive
eliminate,negative
elimination,negative
elite,positive
eloquence,positive
eloquent,positive
eloquently,positive
else,neutral
emaciated,negative
emancipate,positive
emasculate,negative
embarrass,negative
embarrassing,negative
embarrassingly,negative
embarrassment,negative
embattled,negative
embellish,positive
embodiment,neutral
embolden,positive
embrace,positive
embroil,negative
embroiled,negative
embroilment,negative
eminence,positive
eminent,positive
emotion,neutral
emotional,negative
emotions,neutral
empathize,negative
empathy,negative
emphasise,neutral
emphatic,negative
emphatically,negative
empower,positive
empowerment,positive
emptiness,negative
empty,negative
enable,positive
enchant,positive
enchanted,positive
enchanting,positive
enchantingly,positive
encourage,positive
encouragement,positive
encouraging,positive
encouragingly,positive
encroach,negative
encroachment,negative
endanger,negative
endear,positive
endearing,positive
endless,negative
endorse,positive
endorsement,positive
endorser,positive
endurable,positive
endure,positive
enduring,positive
enemies,negative
enemy,negative
energetic,positive
energize,positive
enervate,negative
enfeeble,negative
enflame,negative
engage,neutral
engaging,positive
engross,neutral
engrossing,positive
engulf,negative
enhance,positive
enhanced,positive
enhancement,positive
enjoin,negative
enjoy,positive
enjoyable,positive
enjoyably,positive
enjoyment,positive
enlighten,positive
enlightenment,positive
enliven,positive
enmity,negative
ennoble,positive
enormities,negative
enormity,negative
enormous,negative
enormously,negative
enough,neutral
enrage,negative
enraged,negative
enrapt,positive
enrapture,positive
enraptured,positive
enrich,positive
enrichment,positive
enslave,negative
ensure,positive
entangle,negative
entanglement,negative
enterprising,positive
entertain,positive
entertaining,positive
enthral,positive
enthrall,positive
enthralled,positive
enthuse,positive
enthusiasm,positive
enthusiast,positive
enthusiastic,positive
enthusiastically,positive
entice,positive
enticing,positive
enticingly,positive
entire,neutral
entirely,neutral
entrance,positive
entranced,positive
entrancing,positive
entrap,negative
entrapment,negative
entreat,positive
entreatingly,positive
entrenchment,neutral
entrust,positive
enviable,positive
enviably,positive
envious,negative
enviously,negative
enviousness,negative
envision,positive
envisions,positive
envy,negative
epic,positive
epidemic,negative
epitome,positive
equality,positive
equitable,positive
equivocal,negative
eradicate,negative
erase,negative
erode,negative
erosion,negative
err,negative
errant,negative
erratic,negative
erratically,negative
erroneous,negative
erroneously,negative
error,negative
erudite,positive
escapade,negative
eschew,negative
esoteric,negative
especially,positive
essential,positive
established,positive
esteem,positive
estranged,negative
eternal,negative
eternity,positive
ethical,positive
eulogize,positive
euphoria,positive
euphoric,positive
euphorically,positive
evade,negative
evaluate,neutral
evaluation,neutral
evasion,negative
evasive,negative
even,positive
evenly,positive
eventful,positive
everlasting,positive
evident,positive
evidently,positive
evil,negative
evildoer,negative
evils,negative
eviscerate,negative
evocative,positive
exacerbate,negative
exact,neutral
exacting,negative
exactly,neutral
exaggerate,negative
exaggeration,negative
exalt,positive
exaltation,positive
exalted,positive
exaltedly,positive
exalting,positive
exaltingly,positive
exasperate,negative
exasperating,negative
exasperatingly,negative
exasperation,negative
exceed,positive
exceeding,positive
exceedingly,positive
excel,positive
excellence,positive
excellency,positive
excellent,positive
excellently,positive
exceptional,positive
exceptionally,positive
excessive,negative
excessively,negative
excite,positive
excited,positive
excitedly,positive
excitedness,positive
excitement,positive
exciting,positive
excitingly,positive
exclaim,negative
exclude,negative
exclusion,negative
exclusive,positive
exclusively,neutral
excoriate,negative
excruciating,negative
excruciatingly,negative
excusable,positive
excuse,positive
excuses,negative
execrate,negative
exemplar,positive
exemplary,positive
exhaust,negative
exhaustion,negative
exhaustive,positive
exhaustively,positive
exhilarate,positive
exhilarating,positive
exhilaratingly,positive
exhilaration,positive
exhort,negative
exile,negative
exonerate,positive
exorbitant,negative
exorbitantance,negative
exorbitantly,negative
expansive,positive
expectation,neutral
expediencies,negative
expedient,negative
expel,negative
expensive,negative
experienced,positive
expert,positive
expertly,positive
expire,negative
explicit,positive
explicitly,positive
explode,negative
exploit,negative
exploitation,negative
explosive,negative
expose,negative
exposed,negative
expound,neutral
expression,neutral
expressions,neutral
expressive,positive
expropriate,negative
expropriation,negative
expulse,negative
expunge,negative
exquisite,positive
exquisitely,positive
extemporize,neutral
extensive,neutral
extensively,neutral
exterminate,negative
extermination,negative
extinguish,negative
extol,positive
extoll,positive
extort,negative
extortion,negative
extraneous,negative
extraordinarily,positive
extraordinary,positive
extravagance,negative
extravagant,negative
extravagantly,negative
extreme,negative
extremely,negative
extremism,negative
extremist,negative
extremists,negative
exuberance,positive
exuberant,positive
exuberantly,positive
exult,positive
exultation,positive
exultingly,positive
eyebrows,neutral
fabricate,negative
fabrication,negative
fabulous,positive
fabulously,positive
facetious,negative
facetiously,negative
facilitate,positive
fact,neutral
facts,neutral
factual,neutral
fading,negative
fail,negative
failing,negative
failure,negative
failures,negative
faint,negative
fainthearted,negative
fair,positive
fairly,positive
fairness,positive
faith,positive
faithful,positive
faithfully,positive
faithfulness,positive
faithless,negative
fake,negative
fall,negative
fallacies,negative
fallacious,negative
fallaciously,negative
fallaciousness,negative
fallacy,negative
fallout,negative
falsehood,negative
falsely,negative
falsify,negative
fame,positive
famed,positive
familiar,neutral
famine,negative
famished,negative
famous,positive
famously,positive
fanatic,negative
fanatical,negative
fanatically,negative
fanaticism,negative
fanatics,negative
fanciful,negative
fancy,positive
fanfare,positive
fantastic,positive
fantastically,positive
fantasy,positive
far-fetched,negative
far-reaching,neutral
farce,negative
farcical,negative
farcical-yet-provocative,negative
farcically,negative
farfetched,negative
farsighted,positive
fascinate,positive
fascinating,positive
fascinatingly,positive
fascination,positive
fascism,negative
fascist,negative
fashionable,positive
fashionably,positive
fast,neutral
fast-growing,positive
fast-paced,positive
fastest-growing,positive
fastidious,negative
fastidiously,negative
fastuous,negative
fat,negative
fatal,negative
fatalistic,negative
fatalistically,negative
fatally,negative
fateful,negative
fatefully,negative
fathom,positive
fathomless,negative
fatigue,negative
fatty,negative
fatuity,negative
fatuous,negative
fatuously,negative
fault,negative
faulty,negative
favor,positive
favorable,positive
favored,positive
favorite,positive
favour,positive
fawn,both
fawningly,negative
faze,negative
fear,negative
fearful,negative
fearfully,negative
fearless,positive
fearlessly,positive
fears,negative
fearsome,negative
feasible,positive
feasibly,positive
feat,positive
featly,positive
feckless,negative
feeble,negative
feeblely,negative
feebleminded,negative
feel,neutral
feeling,neutral
feelings,neutral
feels,neutral
feign,negative
feint,negative
feisty,positive
felicitate,positive
felicitous,positive
felicity,positive
fell,negative
felon,negative
felonious,negative
felt,neutral
ferocious,negative
ferociously,negative
ferocity,negative
fertile,positive
fervent,positive
fervently,positive
fervid,positive
fervidly,positive
fervor,positive
festive,positive
fetid,negative
fever,negative
feverish,negative
fiasco,negative
fiat,negative
fib,negative
fibber,negative
fickle,negative
fiction,negative
fictional,negative
fictitious,negative
fidelity,positive
fidget,negative
fidgety,negative
fiend,negative
fiendish,negative
fierce,negative
fiery,positive
fight,negative
figurehead,negative
filth,negative
filthy,negative
finagle,negative
finally,neutral
fine,positive
finely,positive
firm,neutral
firmly,neutral
first-class,positive
first-rate,positive
fissures,negative
fist,negative
fit,positive
fitting,positive
fixer,neutral
flabbergast,negative
flabbergasted,negative
flagging,negative
flagrant,negative
flagrantly,negative
flair,positive
flak,negative
flake,negative
flakey,negative
flaky,negative
flame,positive
flash,negative
flashy,negative
flat-out,negative
flatter,positive
flattering,positive
flatteringly,positive
flaunt,negative
flaw,negative
flawed,negative
flawless,positive
flawlessly,positive
flaws,negative
fleer,negative
fleeting,negative
flexible,positive
flighty,negative
flimflam,negative
flimsy,negative
flirt,negative
flirty,negative
floor,neutral
floored,negative
flounder,negative
floundering,negative
flourish,positive
flourishing,positive
flout,negative
fluent,positive
fluster,negative
foe,negative
fond,positive
fondly,positive
fondness,positive
fool,negative
foolhardy,negative
foolish,negative
foolishly,negative
foolishness,negative
foolproof,positive
forbid,negative
forbidden,negative
forbidding,negative
force,negative
forceful,negative
foreboding,negative
forebodingly,negative
foremost,positive
foresight,positive
foretell,neutral
forfeit,negative
forgave,positive
forged,negative
forget,negative
forgetful,negative
forgetfully,negative
forgetfulness,negative
forgive,positive
forgiven,positive
forgiveness,positive
forgiving,positive
forgivingly,positive
forlorn,negative
forlornly,negative
formidable,negative
forsake,negative
forsaken,negative
forsee,neutral
forswear,negative
forthright,neutral
fortitude,positive
fortress,neutral
fortuitous,positive
fortuitously,positive
fortunate,positive
fortunately,positive
fortune,positive
foul,negative
foully,negative
foulness,negative
fractious,negative
fractiously,negative
fracture,negative
fragile,negative
fragmented,negative
fragrant,positive
frail,negative
frank,positive
frankly,neutral
frantic,negative
frantically,negative
franticly,negative
fraternize,negative
fraud,negative
fraudulent,negative
fraught,negative
frazzle,negative
frazzled,negative
freak,negative
freakish,negative
freakishly,negative
free,positive
freedom,positive
freedoms,positive
frenetic,negative
frenetically,negative
frenzied,negative
frenzy,negative
frequent,neutral
fresh,positive
fret,negative
fretful,negative
friction,negative
frictions,negative
friend,positive
friendliness,positive
friendly,positive
friends,positive
friendship,positive
friggin,negative
fright,negative
frighten,negative
frightening,negative
frighteningly,negative
frightful,negative
frightfully,negative
frigid,negative
frivolous,negative
frolic,positive
frown,negative
frozen,negative
fruitful,positive
fruitless,negative
fruitlessly,negative
frustrate,negative
frustrated,negative
frustrating,negative
frustratingly,negative
frustration,negative
fudge,negative
fugitive,negative
fulfillment,positive
full,neutral
full-blown,negative
full-fledged,positive
full-scale,neutral
fully,neutral
fulminate,negative
fumble,negative
fume,negative
fun,positive
functional,positive
fundamental,neutral
fundamentalism,negative
fundamentally,neutral
funded,neutral
funny,positive
furious,negative
furiously,negative
furor,negative
further,neutral
furthermore,neutral
fury,negative
fuss,negative
fussy,negative
fustigate,negative
fusty,negative
futile,negative
futilely,negative
futility,negative
fuzzy,negative
gabble,negative
gaff,negative
gaffe,negative
gaga,negative
gaggle,negative
gaiety,positive
gaily,positive
gain,positive
gainful,positive
gainfully,positive
gainsay,negative
gainsayer,negative
gall,negative
gallant,positive
gallantly,positive
galling,negative
gallingly,negative
galore,positive
galvanize,neutral
gamble,negative
game,negative
gape,negative
garbage,negative
garish,negative
gasp,negative
gauche,negative
gaudy,negative
gawk,negative
gawky,negative
geezer,negative
gem,positive
gems,positive
generosity,positive
generous,positive
generously,positive
genial,positive
genius,positive
genocide,negative
gentle,positive
genuine,positive
germane,positive
gestures,neutral
get-rich,negative
ghastly,negative
ghetto,negative
giant,neutral
giants,neutral
gibber,negative
gibberish,negative
gibe,negative
giddy,positive
gifted,positive
gigantic,neutral
glad,positive
gladden,positive
gladly,positive
gladness,positive
glamorous,positive
glare,negative
glaring,negative
glaringly,negative
glean,neutral
glee,positive
gleeful,positive
gleefully,positive
glib,negative
glibly,negative
glimmer,positive
glimmering,positive
glisten,positive
glistening,positive
glitch,negative
glitter,positive
gloat,both
gloatingly,negative
gloom,negative
gloomy,negative
glorify,positive
glorious,positive
gloriously,positive
glory,positive
gloss,negative
glossy,positive
glow,positive
glower,negative
glowing,positive
glowingly,positive
glum,negative
glut,negative
gnawing,negative
go-ahead,positive
goad,negative
goading,negative
god-awful,negative
god-given,positive
goddam,negative
goddamn,negative
godlike,positive
gold,positive
golden,positive
good,positive
goodly,positive
goodness,positive
goodwill,positive
goof,negative
gorgeous,positive
gorgeously,positive
gossip,negative
grace,positive
graceful,positive
gracefully,positive
graceless,negative
gracelessly,negative
gracious,positive
graciously,positive
graciousness,positive
graft,negative
grail,positive
grand,positive
grandeur,positive
grandiose,negative
grapple,negative
grate,negative
grateful,positive
gratefully,positive
gratification,positive
gratify,positive
gratifying,positive
gratifyingly,positive
grating,negative
gratitude,positive
gratuitous,negative
gratuitously,negative
grave,negative
gravely,negative
great,positive
greatest,positive
greatly,neutral
greatness,positive
greed,negative
greedy,negative
greet,positive
grief,negative
grievance,negative
grievances,negative
grieve,negative
grieving,negative
grievous,negative
grievously,negative
grill,negative
grim,negative
grimace,negative
grin,positive
grind,negative
gripe,negative
grisly,negative
grit,positive
gritty,negative
groove,positive
gross,negative
grossly,negative
grotesque,negative
grouch,negative
grouchy,negative
groundbreaking,positive
groundless,negative
grouse,negative
growing,neutral
growl,negative
grudge,negative
grudges,negative
grudging,negative
grudgingly,negative
gruesome,negative
gruesomely,negative
gruff,negative
grumble,negative
guarantee,positive
guardian,positive
guidance,positive
guile,negative
guilt,negative
guiltily,negative
guiltless,positive
guilty,negative
gullible,negative
gumption,positive
gush,positive
gusto,positive
gutsy,positive
haggard,negative
haggle,negative
hail,positive
halcyon,positive
hale,positive
halfhearted,negative
halfheartedly,negative
halfway,neutral
hallowed,positive
hallucinate,negative
hallucination,negative
halt,neutral
hamper,negative
hamstring,negative
hamstrung,negative
handicapped,negative
handily,positive
handsome,positive
handy,positive
hanker,positive
haphazard,negative
hapless,negative
happily,positive
happiness,positive
happy,positive
harangue,negative
harass,negative
harassment,negative
harboring,negative
harbors,negative
hard,negative
hard-hit,negative
hard-line,negative
hard-liner,negative
hard-working,positive
hardball,negative
harden,negative
hardened,negative
hardheaded,negative
hardhearted,negative
hardier,positive
hardliner,negative
hardliners,negative
hardly,negative
hardship,negative
hardships,negative
hardy,positive
harm,negative
harmful,negative
harmless,positive
harmonious,positive
harmoniously,positive
harmonize,positive
harmony,positive
harms,negative
harpy,negative
harridan,negative
harried,negative
harrow,negative
harsh,negative
harshly,negative
hassle,negative
haste,negative
hasty,negative
hate,negative
hateful,negative
hatefully,negative
hatefulness,negative
hater,negative
hatred,negative
haughtily,negative
haughty,negative
haunt,negative
haunting,negative
haven,positive
havoc,negative
hawkish,negative
hazard,negative
hazardous,negative
hazy,negative
headache,negative
headaches,negative
headway,positive
heady,positive
heal,positive
healthful,positive
healthy,positive
heart,positive
heartbreak,negative
heartbreaker,negative
heartbreaking,negative
heartbreakingly,negative
hearten,positive
heartening,positive
heartfelt,positive
heartily,positive
heartless,negative
heartrending,negative
heartwarming,positive
heathen,negative
heaven,positive
heavenly,positive
heavily,negative
heavy-duty,neutral
heavy-handed,negative
heavyhearted,negative
heck,negative
heckle,negative
hectic,negative
hedge,negative
hedonistic,negative
heedless,negative
hefty,neutral
hegemonism,negative
hegemonistic,negative
hegemony,negative
heinous,negative
hell,negative
hell-bent,negative
hellion,negative
help,positive
helpful,positive
helpless,negative
helplessly,negative
helplessness,negative
herald,positive
heresy,negative
heretic,negative
heretical,negative
hero,positive
heroic,positive
heroically,positive
heroine,positive
heroize,positive
heros,positive
hesitant,negative
hideous,negative
hideously,negative
hideousness,negative
high,neutral
high-powered,neutral
high-quality,positive
highlight,positive
hilarious,positive
hilariously,positive
hilariousness,positive
hilarity,positive
hinder,negative
hindrance,negative
historic,positive
hm,neutral
hmm,neutral
hoard,negative
hoax,negative
hobble,negative
hole,negative
hollow,negative
holy,positive
homage,positive
honest,positive
honestly,positive
honesty,positive
honeymoon,positive
honor,positive
honorable,positive
hoodwink,negative
hope,positive
hopeful,positive
hopefully,positive
hopefulness,positive
hopeless,negative
hopelessly,negative
hopelessness,negative
hopes,positive
horde,negative
horrendous,negative
horrendously,negative
horrible,negative
horribly,negative
horrid,negative
horrific,negative
horrifically,negative
horrify,negative
horrifying,negative
horrifyingly,negative
horror,negative
horrors,negative
hospitable,positive
hostage,negative
hostile,negative
hostilities,negative
hostility,negative
hot,positive
hotbeds,negative
hothead,negative
hotheaded,negative
hothouse,negative
however,neutral
hubris,negative
huckster,negative
hug,positive
huge,neutral
humane,positive
humanists,positive
humanity,positive
humankind,positive
humble,positive
humbling,negative
humiliate,negative
humiliating,negative
humiliation,negative
humility,positive
humor,positive
humorous,positive
humorously,positive
humour,positive
humourous,positive
hunger,negative
hungry,negative
hurt,negative
hurtful,negative
hustler,negative
hypnotize,neutral
hypocrisy,negative
hypocrite,negative
hypocrites,negative
hypocritical,negative
hypocritically,negative
hysteria,negative
hysteric,negative
hysterical,negative
hysterically,negative
hysterics,negative
icy,negative
idea,neutral
ideal,positive
idealism,positive
idealist,positive
idealize,positive
ideally,positive
idiocies,negative
idiocy,negative
idiot,negative
idiotic,negative
idiotically,negative
idiots,negative
idle,negative
idol,positive
idolize,positive
idolized,positive
idyllic,positive
ignite,neutral
ignoble,negative
ignominious,negative
ignominiously,negative
ignominy,negative
ignorance,negative
ignorant,negative
ignore,negative
ill,negative
ill-advised,negative
ill-conceived,negative
ill-fated,negative
ill-favored,negative
ill-mannered,negative
ill-natured,negative
ill-sorted,negative
ill-tempered,negative
ill-treated,negative
ill-treatment,negative
ill-usage,negative
ill-used,negative
illegal,negative
illegally,negative
illegitimate,negative
illicit,negative
illiquid,negative
illiterate,negative
illness,negative
illogic,negative
illogical,negative
illogically,negative
illuminate,positive
illuminati,positive
illuminating,positive
illumine,positive
illusion,negative
illusions,negative
illusory,negative
illustrious,positive
imaginary,negative
imagination,neutral
imaginative,positive
imagine,neutral
imbalance,negative
imbecile,negative
imbroglio,negative
immaculate,positive
immaculately,positive
immaterial,negative
immature,negative
immediate,neutral
immediately,neutral
immense,neutral
immensely,neutral
immensity,neutral
immensurable,neutral
imminence,negative
imminent,negative
imminently,negative
immobilized,negative
immoderate,negative
immoderately,negative
immodest,negative
immoral,negative
immorality,negative
immorally,negative
immovable,negative
immune,neutral
impair,negative
impaired,negative
impartial,positive
impartiality,positive
impartially,positive
impasse,negative
impassioned,positive
impassive,negative
impatience,negative
impatient,negative
impatiently,negative
impeach,negative
impeccable,positive
impeccably,positive
impedance,negative
impede,negative
impediment,negative
impel,positive
impending,negative
impenitent,negative
imperative,neutral
imperatively,neutral
imperfect,negative
imperfectly,negative
imperial,positive
imperialist,negative
imperil,negative
imperious,negative
imperiously,negative
impermissible,negative
impersonal,negative
impertinent,negative
imperturbable,positive
impervious,positive
impetuous,negative
impetuously,negative
impetus,positive
impiety,negative
impinge,negative
impious,negative
implacable,negative
implausible,negative
implausibly,negative
implicate,negative
implication,negative
implicit,neutral
implode,negative
implore,both
imploring,both
imploringly,both
imply,neutral
impolite,negative
impolitely,negative
impolitic,negative
importance,positive
important,positive
importantly,positive
importunate,negative
importune,negative
impose,negative
imposers,negative
imposing,negative
imposition,negative
impossible,negative
impossiblity,negative
impossibly,negative
impotent,negative
impoverish,negative
impoverished,negative
impractical,negative
imprecate,negative
imprecise,negative
imprecisely,negative
imprecision,negative
impregnable,positive
impress,positive
impression,positive
impressions,positive
impressive,positive
impressively,positive
impressiveness,positive
improbability,negative
improbable,negative
improbably,negative
improper,negative
improperly,negative
impropriety,negative
improve,positive
improved,positive
improvement,positive
improving,positive
improvise,positive
imprudence,negative
imprudent,negative
impudence,negative
impudent,negative
impudently,negative
impugn,negative
impulsive,negative
impulsively,negative
impunity,negative
impure,negative
impurity,negative
inability,negative
inaccessible,negative
inaccuracies,negative
inaccuracy,negative
inaccurate,negative
inaccurately,negative
inaction,negative
inactive,negative
inadequacy,negative
inadequate,negative
inadequately,negative
inadverent,negative
inadverently,negative
inadvisable,negative
inadvisably,negative
inalienable,positive
inane,negative
inanely,negative
inappropriate,negative
inappropriately,negative
inapt,negative
inaptitude,negative
inarguable,neutral
inarguably,neutral
inarticulate,negative
inattentive,negative
incapable,negative
incapably,negative
incautious,negative
incendiary,negative
incense,negative
incessant,negative
incessantly,negative
incisive,positive
incisively,positive
incisiveness,positive
incite,negative
incitement,negative
incivility,negative
inclement,negative
inclination,positive
inclinations,positive
inclined,positive
inclusive,positive
incognizant,negative
incoherence,negative
incoherent,negative
incoherently,negative
incommensurate,negative
incomparable,negative
incomparably,negative
incompatibility,negative
incompatible,negative
incompetence,negative
incompetent,negative
incompetently,negative
incomplete,negative
incompliant,negative
incomprehensible,negative
incomprehension,negative
inconceivable,negative
inconceivably,negative
inconclusive,negative
incongruous,negative
incongruously,negative
inconsequent,negative
inconsequential,negative
inconsequentially,negative
inconsequently,negative
inconsiderate,negative
inconsiderately,negative
inconsistence,negative
inconsistencies,negative
inconsistency,negative
inconsistent,negative
inconsolable,negative
inconsolably,negative
inconstant,negative
incontestable,positive
incontrovertible,positive
inconvenience,negative
inconvenient,negative
inconveniently,negative
incorrect,negative
incorrectly,negative
incorrigible,negative
incorrigibly,negative
incorruptible,positive
increasing,neutral
increasingly,neutral
incredible,positive
incredibly,positive
incredulous,negative
incredulously,negative
inculcate,negative
indebted,positive
indecency,negative
indecent,negative
indecently,negative
indecision,negative
indecisive,negative
indecisively,negative
indecorum,negative
indeed,neutral
indefatigable,positive
indefensible,negative
indefinite,negative
indefinitely,negative
indelible,positive
indelibly,positive
indelicate,negative
independence,positive
independent,positive
indescribable,positive
indescribably,positive
indestructible,positive
indeterminable,negative
indeterminably,negative
indeterminate,negative
indication,neutral
indicative,neutral
indifference,negative
indifferent,negative
indigent,negative
indignant,negative
indignantly,negative
indignation,negative
indignity,negative
indirect,neutral
indiscernible,negative
indiscreet,negative
indiscreetly,negative
indiscretion,negative
indiscriminate,negative
indiscriminately,negative
indiscriminating,negative
indispensability,positive
indispensable,positive
indisposed,negative
indisputable,positive
indistinct,negative
indistinctive,negative
individuality,positive
indoctrinate,negative
indoctrination,negative
indolent,negative
indomitable,positive
indomitably,positive
indubitable,positive
indubitably,positive
indulge,negative
indulgence,positive
indulgent,positive
industrious,positive
ineffective,negative
ineffectively,negative
ineffectiveness,negative
ineffectual,negative
ineffectually,negative
ineffectualness,negative
inefficacious,negative
inefficacy,negative
inefficiency,negative
inefficient,negative
inefficiently,negative
inelegance,negative
inelegant,negative
ineligible,negative
ineloquent,negative
ineloquently,negative
inept,negative
ineptitude,negative
ineptly,negative
inequalities,negative
inequality,negative
inequitable,negative
inequitably,negative
inequities,negative
inertia,negative
inescapable,negative
inescapably,negative
inessential,negative
inestimable,positive
inestimably,positive
inevitable,negative
inevitably,negative
inexact,negative
inexcusable,negative
inexcusably,negative
inexorable,negative
inexorably,negative
inexpensive,positive
inexperience,negative
inexperienced,negative
inexpert,negative
inexpertly,negative
inexpiable,negative
inexplainable,negative
inexplicable,negative
inextricable,negative
inextricably,negative
infallibility,positive
infallible,positive
infallibly,positive
infamous,negative
infamously,negative
infamy,negative
infatuated,both
infected,negative
infectious,neutral
infer,neutral
inference,neutral
inferior,negative
inferiority,negative
infernal,negative
infest,negative
infested,negative
infidel,negative
infidels,negative
infiltrator,negative
infiltrators,negative
infirm,negative
inflame,negative
inflammatory,negative
inflated,negative
inflationary,negative
inflexible,negative
inflict,negative
influence,neutral
influential,positive
informational,neutral
informative,positive
infraction,negative
infringe,negative
infringement,negative
infringements,negative
infuriate,negative
infuriated,negative
infuriating,negative
infuriatingly,negative
ingenious,positive
ingeniously,positive
ingenuity,positive
ingenuous,positive
ingenuously,positive
inglorious,negative
ingrate,negative
ingratiate,positive
ingratiating,positive
ingratiatingly,positive
ingratitude,negative
inherent,neutral
inhibit,negative
inhibition,negative
inhospitable,negative
inhospitality,negative
inhuman,negative
inhumane,negative
inhumanity,negative
inimical,negative
inimically,negative
iniquitous,negative
iniquity,negative
injudicious,negative
injure,negative
injurious,negative
injury,negative
injustice,negative
injustices,negative
inkling,neutral
inklings,neutral
innocence,positive
innocent,positive
innocently,positive
innocuous,positive
innovation,positive
innovative,positive
innuendo,negative
innumerable,neutral
innumerably,neutral
innumerous,neutral
inoffensive,positive
inopportune,negative
inordinate,negative
inordinately,negative
inquisitive,positive
insane,negative
insanely,negative
insanity,negative
insatiable,negative
insecure,negative
insecurity,negative
insensible,negative
insensitive,negative
insensitively,negative
insensitivity,negative
insidious,negative
insidiously,negative
insight,positive
insightful,positive
insightfully,positive
insights,neutral
insignificance,negative
insignificant,negative
insignificantly,negative
insincere,negative
insincerely,negative
insincerity,negative
insinuate,negative
insinuating,negative
insinuation,negative
insist,positive
insistence,positive
insistent,positive
insistently,positive
insociable,negative
insolence,negative
insolent,negative
insolently,negative
insolvent,negative
insouciance,negative
inspiration,positive
inspirational,positive
inspire,positive
inspiring,positive
instability,negative
instable,negative
instigate,negative
instigator,negative
instigators,negative
instructive,positive
instrumental,positive
insubordinate,negative
insubstantial,negative
insubstantially,negative
insufferable,negative
insufferably,negative
insufficiency,negative
insufficient,negative
insufficiently,negative
insular,negative
insult,negative
insulted,negative
insulting,negative
insultingly,negative
insupportable,negative
insupportably,negative
insurmountable,negative
insurmountably,negative
insurrection,negative
intact,positive
integral,positive
integrity,positive
intelligence,positive
intelligent,positive
intelligible,positive
intend,neutral
intense,neutral
intensive,neutral
intensively,neutral
intent,neutral
intention,neutral
intentions,neutral
intents,neutral
intercede,positive
interest,positive
interested,positive
interesting,positive
interests,positive
interfere,negative
interference,negative
intermittent,negative
interrupt,negative
interruption,negative
intimacy,positive
intimate,positive
intimidate,negative
intimidating,negative
intimidatingly,negative
intimidation,negative
intolerable,negative
intolerablely,negative
intolerance,negative
intolerant,negative
intoxicate,negative
intractable,negative
intransigence,negative
intransigent,negative
intricate,positive
intrigue,positive
intriguing,positive
intriguingly,positive
intrude,negative
intrusion,negative
intrusive,negative
intuitive,positive
inundate,negative
inundated,negative
invader,negative
invalid,negative
invalidate,negative
invalidity,negative
invaluable,positive
invaluablely,positive
invasive,negative
invective,negative
inveigle,negative
inventive,positive
invidious,negative
invidiously,negative
invidiousness,negative
invigorate,positive
invigorating,positive
invincibility,positive
invincible,positive
inviolable,positive
inviolate,positive
invisible,neutral
involuntarily,negative
involuntary,negative
invulnerable,positive
irate,negative
irately,negative
ire,negative
irk,negative
irksome,negative
ironic,negative
ironies,negative
irony,negative
irrational,negative
irrationality,negative
irrationally,negative
irreconcilable,negative
irredeemable,negative
irredeemably,negative
irreformable,negative
irrefutable,positive
irrefutably,positive
irregardless,neutral
irregular,negative
irregularity,negative
irrelevance,negative
irrelevant,negative
irreparable,negative
irreplacible,negative
irrepressible,negative
irreproachable,positive
irresistible,positive
irresistibly,positive
irresolute,negative
irresolvable,negative
irresponsible,negative
irresponsibly,negative
irretrievable,negative
irreverence,negative
irreverent,negative
irreverently,negative
irreversible,negative
irritable,negative
irritably,negative
irritant,negative
irritate,negative
irritated,negative
irritating,negative
irritation,negative
isolate,negative
isolated,negative
isolation,negative
itch,negative
jabber,negative
jaded,negative
jam,negative
jar,negative
jaundiced,negative
jauntily,positive
jaunty,positive
jealous,negative
jealously,negative
jealousness,negative
jealousy,negative
jeer,negative
jeering,negative
jeeringly,negative
jeers,negative
jeopardize,negative
jeopardy,negative
jerk,negative
jest,positive
jittery,negative
jobless,negative
joke,positive
joker,negative
jollify,positive
jolly,positive
jolt,negative
jovial,positive
joy,positive
joyful,positive
joyfully,positive
joyless,positive
joyous,positive
joyously,positive
jubilant,positive
jubilantly,positive
jubilate,positive
jubilation,positive
judgement,neutral
judgements,neutral
judgment,neutral
judgments,neutral
judicious,positive
jumpy,negative
junk,negative
junky,negative
just,positive
justice,positive
justifiable,positive
justifiably,positive
justification,positive
justify,positive
justly,positive
